search_id,user_id,session_id,timestamp,search_term,device_type,search_source,results_returned,search_results,search_time_taken,clicked_result,clicked_result_name,conversion
1329,7289,56570,2025-01-22 05:55:01.421222,external hard drive,Desktop,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.39,True,WD My Passport,False
1330,8232,906524,2025-01-16 15:15:52.421222,mouse,Mobile,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.43,True,SteelSeries Rival 5,False
1331,6206,381163,2025-01-10 22:03:30.421222,wireless earbuds,Desktop,Homepage,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.48,True,Bose QuietComfort Earbuds,False
1332,2929,792937,2025-01-24 21:06:01.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",2.17,True,Sennheiser Momentum 4,True
1333,2625,627894,2025-01-18 02:06:41.421222,coffee mug,Tablet,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.3,True,Travel Mug,False
1334,2396,954346,2025-01-10 04:04:07.421222,external hard drive,Tablet,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.98,True,Samsung T7,False
1335,4193,288268,2025-01-16 19:47:11.421222,phone case,Desktop,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.56,False,,False
1336,3515,511206,2025-01-27 22:18:54.421222,mouse,Mobile,Category Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",3.31,True,Logitech MX Master 3,False
1337,5719,649752,2025-01-08 08:21:29.421222,socks,Tablet,Homepage,False,[],3.49,False,,False
1338,8320,803083,2025-01-13 17:16:29.421222,dresses,Desktop,Homepage,False,[],2.89,False,,False
1339,4839,517094,2025-01-12 00:00:27.421222,socks,Desktop,Homepage,False,[],1.56,False,,False
1340,8989,109387,2025-01-24 12:47:25.421222,wireless earbuds,Mobile,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",3.08,False,,False
1341,2306,694087,2025-01-28 19:14:15.421222,laptop,Tablet,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.16,False,,False
1342,8543,216692,2025-01-27 22:38:27.421222,phone case,Tablet,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.18,False,,False
1343,9068,779766,2025-02-04 00:11:16.421222,dresses,Tablet,Category Page,False,[],1.5,False,,False
1344,2706,629005,2025-01-26 08:04:27.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.22,True,DXRacer,True
1345,6323,189000,2025-01-25 11:28:10.421222,socks,Desktop,Homepage,False,[],0.86,False,,False
1346,7514,960348,2025-01-30 18:19:42.421222,water bottle,Tablet,Homepage,False,[],1.2,False,,False
1347,4057,442604,2025-01-30 13:25:02.421222,keyboard,Tablet,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.33,False,,False
1348,3779,287586,2025-01-07 12:40:29.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.71,True,WD My Passport,False
1349,8296,672385,2025-01-14 05:16:07.421222,mouse,Desktop,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.26,True,Logitech MX Master 3,False
1350,1731,288077,2025-01-19 04:40:46.421222,external hard drive,Tablet,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.73,False,,False
1351,9473,916812,2025-01-18 18:59:24.421222,wireless earbuds,Tablet,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.64,True,AirPods Pro,True
1352,8470,318047,2025-01-18 16:39:24.421222,dresses,Tablet,Category Page,False,[],1.04,False,,False
1353,3369,431491,2025-01-15 00:58:20.421222,headphones,Desktop,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.28,True,Sennheiser Momentum 4,True
1354,3718,106441,2025-01-13 04:05:18.421222,socks,Tablet,Homepage,False,[],0.39,False,,False
1355,5321,833696,2025-01-14 02:57:31.421222,gaming chair,Desktop,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.96,True,Razer Iskur,True
1356,7994,801761,2025-01-15 14:50:14.421222,headphones,Tablet,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.64,False,,False
1357,7332,239432,2025-01-29 19:24:46.421222,coffee mug,Mobile,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.83,True,Ceramic Mug,False
1358,4641,918281,2025-01-10 10:31:42.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",3.02,False,,False
1359,9939,347099,2025-01-15 14:32:22.421222,laptop,Desktop,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.23,True,HP Spectre x360,False
1360,1408,325202,2025-01-14 09:24:59.421222,water bottle,Mobile,Product Page,False,[],1.04,False,,False
1361,5252,119481,2025-01-29 06:05:25.421222,headphones,Mobile,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.29,True,Bose 700,False
1362,9651,69614,2025-01-22 13:35:33.421222,wireless earbuds,Mobile,Homepage,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.29,True,Sony WF-1000XM4,True
1363,7742,575732,2025-01-11 02:35:19.421222,water bottle,Mobile,Product Page,False,[],2.74,False,,False
1364,6870,988873,2025-02-02 00:50:20.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.31,True,OtterBox Defender,False
1365,8002,371684,2025-01-12 14:27:53.421222,shoes,Desktop,Category Page,False,[],1.65,False,,False
1366,3954,257726,2025-01-27 06:34:03.421222,laptop,Mobile,Product Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.61,False,,False
1367,9512,530941,2025-01-06 16:48:10.421222,gaming chair,Tablet,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",1.12,True,Secretlab Titan,False
1368,1238,175909,2025-01-07 10:26:46.421222,keyboard,Mobile,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.61,False,,False
1369,3870,970468,2025-01-16 08:37:59.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.88,True,Sony WH-1000XM5,False
1370,5371,862192,2025-01-13 20:16:09.421222,coffee mug,Mobile,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.98,False,,False
1371,4691,952463,2025-02-03 07:13:34.421222,mouse,Tablet,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",0.49,True,Logitech MX Master 3,True
1372,9357,433397,2025-01-28 10:22:01.421222,headphones,Mobile,Homepage,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.74,True,Bose 700,False
1373,6083,976211,2025-01-19 00:04:58.421222,water bottle,Desktop,Product Page,False,[],2.78,False,,False
1374,8767,962565,2025-01-07 22:10:43.421222,water bottle,Mobile,Product Page,False,[],1.8,False,,False
1375,7657,675849,2025-01-08 15:51:03.421222,keyboard,Tablet,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.69,True,Razer BlackWidow,True
1376,2925,946611,2025-01-14 05:57:53.421222,coffee mug,Mobile,Category Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.83,True,Ceramic Mug,False
1377,4550,269620,2025-01-10 05:01:05.421222,laptop,Mobile,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.48,False,,False
1378,7608,971456,2025-01-08 10:13:22.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.82,True,WD My Passport,False
1379,7370,794654,2025-01-25 02:17:37.421222,external hard drive,Tablet,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.21,True,Seagate 2TB,True
1380,6427,640890,2025-01-19 15:54:25.421222,water bottle,Tablet,Homepage,False,[],1.31,False,,False
1381,4349,386135,2025-01-06 20:53:19.421222,coffee mug,Mobile,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.37,True,Insulated Mug,False
1382,3848,703115,2025-01-10 12:06:31.421222,dresses,Tablet,Category Page,False,[],0.22,False,,False
1383,4251,428782,2025-01-10 09:00:01.421222,keyboard,Tablet,Homepage,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",0.47,True,Corsair K95,False
1384,6777,149416,2025-02-01 06:37:52.421222,headphones,Desktop,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",1.66,True,Sony WH-1000XM5,True
1385,1186,313568,2025-01-07 05:04:01.421222,external hard drive,Mobile,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.78,True,Seagate 2TB,False
1386,4380,775509,2025-01-11 19:41:23.421222,gaming chair,Mobile,Homepage,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",3.26,False,,False
1387,8231,777265,2025-01-31 14:47:41.421222,smartphone,Tablet,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.14,False,,False
1388,4626,487942,2025-01-19 21:19:04.421222,water bottle,Mobile,Homepage,False,[],1.31,False,,False
1389,1368,52628,2025-01-28 16:57:32.421222,keyboard,Desktop,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",3.3,False,,False
1390,5886,456893,2025-01-11 03:58:33.421222,coffee mug,Mobile,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.53,True,Travel Mug,False
1391,8911,709187,2025-01-14 23:48:49.421222,wireless earbuds,Mobile,Homepage,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.63,True,Sony WF-1000XM4,False
1392,4368,986619,2025-01-21 17:57:00.421222,mouse,Desktop,Homepage,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.19,True,Razer DeathAdder,False
1393,5372,233303,2025-01-29 08:30:29.421222,coffee mug,Tablet,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.34,False,,False
1394,3648,556091,2025-01-14 07:03:19.421222,coffee mug,Tablet,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",3.12,True,Ceramic Mug,False
1395,9617,441246,2025-01-23 16:23:07.421222,smartphone,Mobile,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.54,True,iPhone 15,True
1396,1432,859490,2025-01-08 04:08:30.421222,keyboard,Tablet,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.38,False,,False
1397,8127,363181,2025-01-25 02:49:07.421222,phone case,Desktop,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.86,True,Spigen Tough Armor,False
1398,9974,541289,2025-01-12 14:10:35.421222,water bottle,Desktop,Category Page,False,[],2.4,False,,False
1399,4767,479533,2025-01-07 13:28:09.421222,mouse,Desktop,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.31,True,Logitech MX Master 3,False
1400,9743,792090,2025-01-25 02:35:48.421222,keyboard,Tablet,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.08,True,Corsair K95,False
1401,1283,992492,2025-01-25 18:22:39.421222,phone case,Desktop,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.85,True,OtterBox Defender,True
1402,6313,819739,2025-01-15 07:04:50.421222,laptop,Desktop,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.76,True,MacBook Air,False
1403,4782,758321,2025-01-27 12:42:25.421222,socks,Desktop,Category Page,False,[],3.34,False,,False
1404,7039,205035,2025-01-24 09:21:20.421222,socks,Desktop,Product Page,False,[],1.13,False,,False
1405,9234,782198,2025-01-08 10:38:46.421222,keyboard,Desktop,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",3.16,True,Logitech MX Keys,False
1406,1768,180264,2025-01-10 13:03:31.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.95,True,HP Spectre x360,False
1407,7457,152586,2025-01-22 11:42:48.421222,shoes,Desktop,Product Page,False,[],3.34,False,,False
1408,8227,159624,2025-02-03 11:19:48.421222,coffee mug,Desktop,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.47,True,Ceramic Mug,False
1409,7622,835575,2025-01-13 13:07:06.421222,shoes,Tablet,Product Page,False,[],2.92,False,,False
1410,9750,384214,2025-01-05 18:06:07.421222,coffee mug,Desktop,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",0.27,True,Travel Mug,False
1411,6731,468726,2025-01-07 20:54:52.421222,dresses,Desktop,Product Page,False,[],2.76,False,,False
1412,3170,172475,2025-01-09 12:52:34.421222,socks,Desktop,Category Page,False,[],2.72,False,,False
1413,8730,937964,2025-01-14 18:08:04.421222,coffee mug,Mobile,Homepage,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",1.15,True,Travel Mug,False
1414,1968,250218,2025-01-18 09:04:37.421222,phone case,Mobile,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",1.06,False,,False
1415,9374,622582,2025-01-06 14:43:09.421222,external hard drive,Desktop,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.65,True,Seagate 2TB,False
1416,2189,652220,2025-01-15 18:52:57.421222,phone case,Mobile,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.88,False,,False
1417,7593,333409,2025-01-07 20:23:19.421222,smartphone,Tablet,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.25,True,iPhone 15,False
1418,3947,902298,2025-01-16 12:11:25.421222,smartphone,Desktop,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.38,True,iPhone 15,False
1419,5560,684421,2025-01-15 07:33:49.421222,keyboard,Mobile,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.18,False,,False
1420,7653,75860,2025-01-07 06:11:46.421222,dresses,Desktop,Homepage,False,[],3.35,False,,False
1421,4587,514923,2025-01-27 20:11:23.421222,wireless earbuds,Tablet,Category Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.45,False,,False
1422,8353,812065,2025-02-01 03:55:20.421222,keyboard,Desktop,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",2.04,False,,False
1423,3055,885372,2025-01-26 21:15:58.421222,mouse,Tablet,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.42,True,SteelSeries Rival 5,False
1424,3780,400233,2025-01-15 13:27:11.421222,water bottle,Desktop,Homepage,False,[],3.06,False,,False
1425,4426,217278,2025-01-16 20:20:53.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.75,False,,False
1426,4041,940880,2025-01-08 08:48:51.421222,dresses,Desktop,Category Page,False,[],0.75,False,,False
1427,4770,534335,2025-01-31 21:09:07.421222,external hard drive,Tablet,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.86,False,,False
1428,1001,991227,2025-01-30 21:58:40.421222,keyboard,Mobile,Product Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",3.42,False,,False
1429,4804,671029,2025-01-12 18:42:19.421222,wireless earbuds,Mobile,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",0.57,False,,False
1430,1863,566911,2025-01-17 02:23:07.421222,phone case,Mobile,Product Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.65,True,Spigen Tough Armor,False
1431,5443,715415,2025-01-27 23:37:40.421222,mouse,Desktop,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",2.82,True,Logitech MX Master 3,False
1432,9252,74553,2025-01-17 13:38:30.421222,laptop,Mobile,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.17,True,HP Spectre x360,False
1433,4466,761316,2025-01-25 04:08:50.421222,socks,Desktop,Product Page,False,[],0.6,False,,False
1434,7706,432021,2025-01-05 21:37:26.421222,external hard drive,Mobile,Homepage,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",2.35,False,,False
1435,3888,245439,2025-02-02 18:38:53.421222,gaming chair,Mobile,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",2.25,False,,False
1436,8091,265591,2025-01-16 10:19:30.421222,external hard drive,Desktop,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",3.05,False,,False
1437,8091,639816,2025-02-02 14:10:18.421222,water bottle,Tablet,Category Page,False,[],3.37,False,,False
1438,7714,994117,2025-01-16 16:22:10.421222,shoes,Mobile,Homepage,False,[],1.3,False,,False
1439,9579,147516,2025-01-26 12:43:12.421222,gaming chair,Tablet,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.76,True,DXRacer,False
1440,2820,961840,2025-02-01 02:54:27.421222,external hard drive,Desktop,Product Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",1.26,False,,False
1441,3951,569532,2025-01-19 17:28:31.421222,smartphone,Desktop,Category Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",2.38,True,iPhone 15,False
1442,6863,278682,2025-01-17 09:43:52.421222,external hard drive,Desktop,Category Page,True,"['Seagate 2TB', 'WD My Passport', 'Samsung T7']",0.46,True,Seagate 2TB,False
1443,9071,92256,2025-01-29 17:52:23.421222,headphones,Mobile,Category Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.62,False,,False
1444,2213,263316,2025-02-04 05:48:42.421222,phone case,Tablet,Homepage,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",0.33,True,Spigen Tough Armor,False
1445,7788,807258,2025-01-26 00:56:37.421222,dresses,Mobile,Product Page,False,[],1.85,False,,False
1446,3018,522716,2025-01-06 07:39:44.421222,socks,Desktop,Product Page,False,[],3.09,False,,False
1447,7889,159729,2025-01-09 06:37:39.421222,smartphone,Tablet,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",3.3,False,,False
1448,2759,76858,2025-01-19 01:06:29.421222,smartphone,Mobile,Homepage,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.45,True,iPhone 15,False
1449,7880,788483,2025-01-14 22:15:06.421222,wireless earbuds,Desktop,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",2.37,False,,False
1450,4031,499849,2025-01-30 16:37:36.421222,laptop,Mobile,Homepage,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",2.01,False,,False
1451,3717,550048,2025-01-17 11:51:07.421222,laptop,Desktop,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",1.79,True,MacBook Air,False
1452,6349,694033,2025-01-11 05:06:06.421222,wireless earbuds,Desktop,Product Page,True,"['AirPods Pro', 'Sony WF-1000XM4', 'Bose QuietComfort Earbuds']",1.17,True,Sony WF-1000XM4,False
1453,9983,913477,2025-01-17 15:42:36.421222,socks,Mobile,Product Page,False,[],1.97,False,,False
1454,5036,651403,2025-01-10 16:45:48.421222,phone case,Tablet,Category Page,True,"['OtterBox Defender', 'Spigen Tough Armor', 'Apple Silicone Case']",2.79,False,,False
1455,4014,973858,2025-01-09 09:20:24.421222,coffee mug,Tablet,Product Page,True,"['Ceramic Mug', 'Travel Mug', 'Insulated Mug']",2.78,True,Insulated Mug,False
1456,2943,85831,2025-01-20 15:16:45.421222,smartphone,Tablet,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",1.12,False,,False
1457,1403,960841,2025-01-18 20:42:21.421222,headphones,Desktop,Product Page,True,"['Sony WH-1000XM5', 'Bose 700', 'Sennheiser Momentum 4']",0.98,True,Sony WH-1000XM5,False
1458,5639,423152,2025-01-16 21:51:41.421222,gaming chair,Desktop,Product Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.89,False,,False
1459,9749,513762,2025-01-11 20:23:03.421222,gaming chair,Mobile,Category Page,True,"['DXRacer', 'Secretlab Titan', 'Razer Iskur']",0.57,False,,False
1460,4417,125588,2025-01-20 21:20:34.421222,smartphone,Tablet,Product Page,True,"['iPhone 15', 'Samsung Galaxy S24', 'Google Pixel 8']",0.34,True,Samsung Galaxy S24,False
1461,4083,498518,2025-01-28 21:07:42.421222,laptop,Desktop,Category Page,True,"['Dell XPS 13', 'MacBook Air', 'HP Spectre x360']",0.88,True,MacBook Air,False
1462,3442,368842,2025-01-26 18:46:45.421222,water bottle,Desktop,Product Page,False,[],1.88,False,,False
1463,8565,838045,2025-02-01 19:13:06.421222,keyboard,Mobile,Category Page,True,"['Logitech MX Keys', 'Razer BlackWidow', 'Corsair K95']",1.81,False,,False
1464,8347,705955,2025-01-12 21:59:01.421222,mouse,Desktop,Product Page,True,"['Logitech MX Master 3', 'Razer DeathAdder', 'SteelSeries Rival 5']",1.86,True,Razer DeathAdder,False
